Timestamp,Date,Measure,EURC,USDe,USDD,CNHT,USDP,TRYB,sEUR,AUDF,BEAN,EURQ,FRAX,USDS,GHO,GYEN,USDT,USDG,AUDD,PYUSD,USDM,GUSD,deUSD,VCHF,sUSD,1GBP,BRZ,M,USDtb,aUSDT,USDQ,FXD,IDRT,EURS,FDUSD,AUSD,XSGD,ZUSD,USDz,BSC-USD,XIDR,RLUSD,USDV,AGEUR,MXNB,BSC-BUSD,AEUR,USDGLO,USDC,EUROe,USD0,LUSD,MXNT,BUSD,EURCV,omUSD,EURT,EURØP,USDO,USD1,pUSD,USDon,BRLA,avUSD,BBRL,lvlUSD
1678060800000,2023-03-06,Bridged Token Market Cap (Dollar),30406690.49,,724191962.05,2963068.22,804249509.50,3216387.50,5659832.78,,32773592.78,,1039040136.50,5149197281.49,,16722852.08,74283627712.96,,,,,507572998.29,,,41486120.90,4412373.26,,,,,,,2303005.22,48538828.63,,,37443335.86,1832289.97,,,4178134.50,,,33841274.81,,,,101456.98,46178558006.78,1066461.71,,232201052.47,1102416.22,8444932372.31,,,42885387.07,,,,,,,,,
1678147200000,2023-03-07,Bridged Token Market Cap (Dollar),31248467.08,,724824896.04,2948309.98,789483606.89,3106749.47,5651483.35,,32641580.29,,1036850815.38,5139149282.79,,16990194.98,74302873874.06,,,,,504947807.13,,,42000775.58,4409085.43,,,,,,,2304914.95,48995717.62,,,37505608.98,1843160.34,,,4174520.58,,,33925698.34,,,,101456.98,46023420461.20,1069263.06,,232460266.21,1103902.61,8412180523.90,,,43048663.91,,,,,,,,,
1678233600000,2023-03-08,Bridged Token Market Cap (Dollar),30941308.15,,725217321.22,2933729.54,740745141.00,3204049.33,5802476.19,,32599540.11,,1046002212.04,5131633954.54,,16933723.12,74341264322.40,,,,,505183366.69,,,41451338.80,4369558.92,,,,,,,2291796.36,48112404.34,,,37246842.41,1834635.51,,,4159266.04,,,33726138.45,,,,101722.83,45869378775.47,1066986.75,,232828078.69,1113534.64,8420110154.70,,,42489174.24,,,,,,,,,
1678320000000,2023-03-09,Bridged Token Market Cap (Dollar),30877433.54,,724872625.53,2944885.84,726137980.95,3229697.33,5703847.62,,32645383.68,,1044589417.50,5084765969.10,,16919507.01,74279242402.15,,,,,501881004.60,,,43189199.31,4356899.06,,,,,,,2286821.35,48214602.55,,,37267503.95,1815189.81,,,4141292.44,,,33576155.77,,,,101063.58,45827882461.83,1065285.01,,232242177.39,1121378.17,8411082229.21,,,42517652.37,,,,,,,,,
1678406400000,2023-03-10,Bridged Token Market Cap (Dollar),30933188.34,,726714601.77,2942557.28,827429851.14,3190921.51,6492821.25,,32632708.95,,1046144733.38,5249286141.67,,16990650.28,74400738734.87,,,,,505444290.10,,,39691497.52,4373245.17,,,,,,,2285545.03,48341259.57,,,35902520.66,6841024.33,,,4133377.14,,,33051592.20,,,,100964.55,44875128181.19,1057607.05,,232328138.54,1101585.18,8407824128.79,,,42721913.10,,,,,,,,,
1678492800000,2023-03-11,Bridged Token Market Cap (Dollar),30956268.26,,724142338.06,2931303.89,823808914.92,3204411.95,6408258.64,,32329237.07,,1039529948.22,5893769571.82,,16954998.07,74457892607.81,,,,,400131215.75,,,29766125.77,4389845.54,,,,,,,2274757.83,48915916.41,,,35939221.22,6947022.83,,,4122161.59,,,26407726.58,,,,100925.65,42975978381.81,1060974.38,,247302530.72,1084255.87,8377134573.44,,,42891719.28,,,,,,,,,
1678579200000,2023-03-12,Bridged Token Market Cap (Dollar),30259514.66,,700727386.96,2927052.63,830858652.09,3147403.82,6220673.85,,31237176.85,,1008092234.46,6290910173.96,,16933218.06,74651082098.24,,,,,334857367.29,,,36224092.16,4349447.05,,,,,,,2291058.62,49338004.91,,,36590965.63,6937021.25,,,4140317.89,,,26333979.19,,,,95073.49,41573052900.69,1046481.58,,246731179.61,1085574.18,8337537630.67,,,42907960.90,,,,,,,,,
1678665600000,2023-03-13,Bridged Token Market Cap (Dollar),30154010.87,,718612982.52,2936938.97,835481257.35,3372224.12,5885906.89,,32466260.03,,1039656348.95,6394095921.92,,17519337.09,75156711882.72,,,,,339706883.84,,,40481410.92,4466350.33,,,,,,,2310104.27,48330469.24,,,36714205.22,1812366.14,,,4159309.85,,,22526403.52,,,,101115.72,41644841566.78,1115352.98,,252747183.91,1100715.40,8427053571.06,,,42983591.65,,,,,,,,,
1678752000000,2023-03-14,Bridged Token Market Cap (Dollar),29460314.77,,718790155.30,2993071.98,834492726.22,3287980.91,6399544.42,,32591703.84,,1041968504.39,6187607380.20,,17460027.41,76258857964.68,,,,,337956825.82,,,31900226.37,4486411.09,,,,,,,2322842.82,47976381.47,,,36207287.44,1845634.05,,,4183525.56,,,20834262.92,,,,101115.72,40813343650.45,1071038.91,,256703638.27,1059926.38,8386389243.63,,,43521041.19,,,,,,,,,
1678838400000,2023-03-15,Bridged Token Market Cap (Dollar),29526065.60,,721774796.26,2980514.45,829861521.71,3346045.42,6476802.69,,32436769.97,,1042505691.96,5940386015.13,,17302641.18,76673220215.09,,,,,337488753.42,,,33066164.67,4468018.71,,,,,,,2310871.81,47833929.89,,,36226927.79,1791650.00,,,4180892.72,,,13506819.86,,,,101553.81,39985951434.40,1078442.64,,264553601.63,1061213.24,8356175133.24,,,43163845.75,,,,,,,,,
1678924800000,2023-03-16,Bridged Token Market Cap (Dollar),29281281.45,,724073373.54,2983357.90,809836092.07,3298337.02,6340358.65,,32653691.27,,1046515130.84,5717646218.99,,17459377.44,77174616274.67,,,,,346264807.14,,,33615346.70,4462726.55,,,,,,,2300887.87,47828071.56,,,36176131.88,1802464.82,,,4167881.38,,,14987422.97,,,,100919.94,39412696645.91,1068624.18,,262672967.88,1049734.06,8254056529.41,,,43164110.19,,,,,,,,,
1679011200000,2023-03-17,Bridged Token Market Cap (Dollar),29280488.42,,724709030.66,2984438.54,810864328.29,3334616.68,6162339.68,,32600991.82,,1047619533.15,5616139119.32,,17373204.78,77389089263.42,,,,,344389285.58,,,33802619.70,4468310.97,,,,,,,2310310.61,47953405.76,,,36313012.70,1827597.30,,,4187820.41,,,15455010.48,,,,102145.58,38852022926.44,1069912.09,,262872227.86,1077480.09,8264504311.84,,,43269772.08,,,,,,,,,
1679097600000,2023-03-18,Bridged Token Market Cap (Dollar),29471876.06,,726612760.86,2976827.10,807924887.72,3403312.83,6208601.56,,32603813.53,,1048405846.66,5588728595.69,,17475631.07,76880751679.57,,,,,342333185.39,,,34509424.41,4493766.12,,,,,,,2315467.03,47828332.29,,,36324970.46,1794598.57,,,4214797.12,,,16067559.61,,,,102755.67,38778398300.75,1078212.94,,264415477.67,1047500.45,8254101341.10,,,43177471.79,,,,,,,,,
1679184000000,2023-03-19,Bridged Token Market Cap (Dollar),29378311.90,,726848899.02,2985029.39,811709078.10,3285778.85,6315731.77,,32626802.53,,1048491692.01,5575265329.91,,17454465.34,76883015049.79,,,,,342346012.20,,,34412950.98,4481241.69,,,,,,,2308140.83,48221148.97,,,36451504.66,1806785.30,,,4186681.33,,,16886936.73,,,,102755.67,38821301440.25,1069611.26,,264579664.97,1048766.75,8267116330.13,,,43544600.67,,,,,,,,,
1679270400000,2023-03-20,Bridged Token Market Cap (Dollar),29275000.43,,726582928.64,2977124.45,758393026.08,2528435.92,6285023.16,,32421438.29,,1046611068.32,5560624632.76,,17546542.90,78476501281.18,,,,,342043198.33,,,37139405.83,4477274.53,,,,,,,2296616.68,47759878.69,,,36343028.60,1828835.60,,,4189079.27,,,15887684.25,,,,102755.67,37885297865.82,1008026.13,,264459389.75,1056812.11,8142886498.09,,,43063967.96,,,,,,,,,
1679356800000,2023-03-21,Bridged Token Market Cap (Dollar),29975581.13,,728584969.69,2998022.29,763121065.88,2506534.64,6236830.57,,32708999.14,,1052239483.24,5565561758.54,,17628899.01,79839319927.89,,,,,347514873.98,,,37369200.55,4524647.98,,,,,,,2314320.73,48338688.02,,,36586433.02,1838894.74,,,4195937.52,,,18985071.40,,,,102755.67,37967360244.18,1023431.37,,266075936.52,1079771.07,8177251078.88,,,43716128.14,,,,,,,,,
